flow_id,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,noofpackets,packets
10.10.10.165-158.220.73.148-80-63747-3914,10.10.10.165,158.220.73.148,80,63747,6,2024-06-01 16:09:44,0.013589859008789062,8388608.0,147168.56140350876,73584.28070175438,73584.28070175438,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.013589859008789062,0.013589859008789062,0.013589859008789062,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5309_5310
10.10.10.165-147.75.69.55-80-63990-3964,10.10.10.165,147.75.69.55,80,63990,6,2024-06-01 16:09:44,0.038623809814453125,2951547.2592592593,51781.53086419753,25890.765432098764,25890.765432098764,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.038623809814453125,0.038623809814453125,0.038623809814453125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5362_5363
10.10.10.165-140.73.213.140-80-63991-3964,10.10.10.165,140.73.213.140,80,63991,6,2024-06-01 16:09:44,0.018596649169921875,6130136.615384615,107546.2564102564,53773.1282051282,53773.1282051282,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.018596649169921875,0.018596649169921875,0.018596649169921875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5364_5365
10.10.10.165-99.164.173.69-80-64035-3966,10.10.10.165,99.164.173.69,80,64035,6,2024-06-01 16:09:44,0.03886222839355469,2933439.607361963,51463.8527607362,25731.9263803681,25731.9263803681,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03886222839355469,0.03886222839355469,0.03886222839355469,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5368_5369
10.10.10.165-93.51.69.173-80-64043-3966,10.10.10.165,93.51.69.173,80,64043,6,2024-06-01 16:09:44,0.044345855712890625,2570702.4516129033,45100.04301075269,22550.021505376346,22550.021505376346,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.044345855712890625,0.044345855712890625,0.044345855712890625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5370_5371
10.10.10.165-57.223.147.137-80-64048-3967,10.10.10.165,57.223.147.137,80,64048,6,2024-06-01 16:09:44,0.04291534423828125,2656392.533333333,46603.37777777778,23301.68888888889,23301.68888888889,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04291534423828125,0.04291534423828125,0.04291534423828125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5373_5374
89.255.161.53-10.10.10.165-64064-80-3909,89.255.161.53,10.10.10.165,64064,80,6,2024-06-01 16:09:44,165.9529209136963,1735.4319430736275,18.077416073683622,12.05161071578908,6.02580535789454,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,82.97646045684814,165.91620445251465,0.036716461181640625,82.9397439956665,165.9529209136963,165.9529209136963,165.9529209136963,165.9529209136963,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5298_5378_5379
10.10.10.165-189.81.56.78-80-64065-3967,10.10.10.165,189.81.56.78,80,64065,6,2024-06-01 16:09:44,0.0438690185546875,2598644.8695652173,45590.260869565216,22795.130434782608,22795.130434782608,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0438690185546875,0.0438690185546875,0.0438690185546875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5380_5381
10.10.10.165-40.85.231.221-80-64072-3970,10.10.10.165,40.85.231.221,80,64072,6,2024-06-01 16:09:44,0.04029273986816406,2829293.822485207,49636.73372781065,24818.366863905325,24818.366863905325,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04029273986816406,0.04029273986816406,0.04029273986816406,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5385_5386
10.10.10.165-23.161.69.96-80-64074-3972,10.10.10.165,23.161.69.96,80,64074,6,2024-06-01 16:09:44,0.039577484130859375,2880425.638554217,50533.78313253012,25266.89156626506,25266.89156626506,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.039577484130859375,0.039577484130859375,0.039577484130859375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5389_5390
10.10.10.165-15.220.133.142-80-64075-3972,10.10.10.165,15.220.133.142,80,64075,6,2024-06-01 16:09:44,0.026226043701171875,4346824.1454545455,76260.07272727272,38130.03636363636,38130.03636363636,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.026226043701171875,0.026226043701171875,0.026226043701171875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5391_5392
10.10.10.165-28.73.199.162-80-64076-3972,10.10.10.165,28.73.199.162,80,64076,6,2024-06-01 16:09:44,0.03361701965332031,3391139.404255319,59493.67375886525,29746.836879432623,29746.836879432623,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03361701965332031,0.03361701965332031,0.03361701965332031,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5393_5394
10.10.10.165-15.199.149.167-80-64117-3976,10.10.10.165,15.199.149.167,80,64117,6,2024-06-01 16:09:44,0.04458427429199219,2556955.3796791444,44858.866310160425,22429.433155080213,22429.433155080213,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04458427429199219,0.04458427429199219,0.04458427429199219,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5400_5401
10.10.10.165-22.15.75.254-80-64124-3987,10.10.10.165,22.15.75.254,80,64124,6,2024-06-01 16:09:44,0.037670135498046875,3026269.974683544,53092.45569620253,26546.227848101265,26546.227848101265,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.037670135498046875,0.037670135498046875,0.037670135498046875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5413_5414
10.10.10.165-148.199.32.166-80-64125-3987,10.10.10.165,148.199.32.166,80,64125,6,2024-06-01 16:09:44,0.06270408630371094,1818063.330798479,31895.847908745247,15947.923954372623,15947.923954372623,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.06270408630371094,0.06270408630371094,0.06270408630371094,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5415_5416
10.10.10.165-212.121.200.157-80-64126-3990,10.10.10.165,212.121.200.157,80,64126,6,2024-06-01 16:09:44,0.06890296936035156,1654500.5397923875,29026.32525951557,14513.162629757786,14513.162629757786,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.06890296936035156,0.06890296936035156,0.06890296936035156,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5420_5421
10.10.10.165-125.115.216.128-80-64128-3990,10.10.10.165,125.115.216.128,80,64128,6,2024-06-01 16:09:44,0.03457069396972656,3297590.731034483,57852.46896551724,28926.23448275862,28926.23448275862,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03457069396972656,0.03457069396972656,0.03457069396972656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5424_5425
10.10.10.165-199.48.96.220-80-64130-3990,10.10.10.165,199.48.96.220,80,64130,6,2024-06-01 16:09:44,0.04029273986816406,2829293.822485207,49636.73372781065,24818.366863905325,24818.366863905325,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04029273986816406,0.04029273986816406,0.04029273986816406,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5426_5427
10.10.10.165-129.96.75.140-80-64127-3990,10.10.10.165,129.96.75.140,80,64127,6,2024-06-01 16:09:44,0.051975250244140625,2193351.633027523,38479.85321100918,19239.92660550459,19239.92660550459,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.051975250244140625,0.051975250244140625,0.051975250244140625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5422_5423
10.10.10.165-102.7.120.216-80-64131-3990,10.10.10.165,102.7.120.216,80,64131,6,2024-06-01 16:09:44,0.04076957702636719,2796202.6666666665,49056.18713450292,24528.09356725146,24528.09356725146,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04076957702636719,0.04076957702636719,0.04076957702636719,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5428_5429
10.10.10.165-220.220.6.232-80-64132-3992,10.10.10.165,220.220.6.232,80,64132,6,2024-06-01 16:09:44,0.03981590270996094,2863177.5808383236,50231.18562874252,25115.59281437126,25115.59281437126,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03981590270996094,0.03981590270996094,0.03981590270996094,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5432_5433
10.10.10.165-72.16.137.106-80-64135-4002,10.10.10.165,72.16.137.106,80,64135,6,2024-06-01 16:09:44,0.03266334533691406,3490150.7737226277,61230.71532846715,30615.357664233576,30615.357664233576,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03266334533691406,0.03266334533691406,0.03266334533691406,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5444_5445
10.10.10.165-208.177.175.129-80-64136-4002,10.10.10.165,208.177.175.129,80,64136,6,2024-06-01 16:09:44,0.05245208740234375,2173412.0727272728,38130.03636363636,19065.01818181818,19065.01818181818,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.05245208740234375,0.05245208740234375,0.05245208740234375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5446_5447
10.10.10.165-12.253.93.201-80-64137-4010,10.10.10.165,12.253.93.201,80,64137,6,2024-06-01 16:09:44,0.03910064697265625,2915552.7804878047,51150.04878048781,25575.024390243903,25575.024390243903,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03910064697265625,0.03910064697265625,0.03910064697265625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5456_5457
10.10.10.165-76.135.111.127-80-64138-4010,10.10.10.165,76.135.111.127,80,64138,6,2024-06-01 16:09:44,0.03790855407714844,3007236.830188679,52758.54088050315,26379.270440251574,26379.270440251574,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03790855407714844,0.03790855407714844,0.03790855407714844,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5458_5459
10.10.10.165-180.107.121.118-80-64140-4018,10.10.10.165,180.107.121.118,80,64140,6,2024-06-01 16:09:44,0.04673004150390625,2439544.163265306,42799.02040816326,21399.51020408163,21399.51020408163,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04673004150390625,0.04673004150390625,0.04673004150390625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5468_5469
10.10.10.165-124.149.247.48-80-64738-4072,10.10.10.165,124.149.247.48,80,64738,6,2024-06-01 16:09:44,0.04029273986816406,2829293.822485207,49636.73372781065,24818.366863905325,24818.366863905325,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04029273986816406,0.04029273986816406,0.04029273986816406,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5529_5531
10.10.10.165-64.121.165.161-80-64739-4073,10.10.10.165,64.121.165.161,80,64739,6,2024-06-01 16:09:44,0.042438507080078125,2686239.6404494382,47127.011235955055,23563.505617977527,23563.505617977527,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.042438507080078125,0.042438507080078125,0.042438507080078125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5530_5532
10.10.10.165-48.118.106.21-80-65372-4079,10.10.10.165,48.118.106.21,80,65372,6,2024-06-01 16:09:44,0.03600120544433594,3166560.6357615893,55553.69536423841,27776.847682119205,27776.847682119205,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03600120544433594,0.03600120544433594,0.03600120544433594,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5543_5545
10.10.10.165-32.212.46.61-80-65370-4078,10.10.10.165,32.212.46.61,80,65370,6,2024-06-01 16:09:44,0.031948089599609375,3568288.4776119404,62601.55223880597,31300.776119402984,31300.776119402984,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.031948089599609375,0.031948089599609375,0.031948089599609375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5542_5544
10.10.10.165-223.239.128.169-80-65373-4078,10.10.10.165,223.239.128.169,80,65373,6,2024-06-01 16:09:44,0.017881393432617188,6375342.08,111848.10666666667,55924.05333333334,55924.05333333334,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.017881393432617188,0.017881393432617188,0.017881393432617188,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5546_5548
10.10.10.165-18.154.41.33-38532-443-4019,10.10.10.165,18.154.41.33,38532,443,6,2024-06-01 16:09:44,189.79430198669434,2144.4268649779224,31.61317245667699,15.806586228338494,15.806586228338494,3,3,245,162,100.0,60.0,81.66666666666667,16.49915822768611,54.0,54.0,54.0,0.0,100,54,67.83333333333333,18.096193583796076,327.47222222222223,60,60,20,3,37.95886039733887,141.21270179748535,0.031232833862304688,54.91749455096968,189.79430198669434,189.66364860534668,0.13065338134765625,94.89715099334717,94.76649761199951,141.29042625427246,141.21270179748535,0.07772445678710938,70.64521312713623,70.56748867034912,0,0,0,0,1,0,0,0,0,0,0,1.0,67.83333333333333,62780,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5472_5473_5474_5475_5535_5554
10.10.10.165-36.223.254.6-80-65453-4083,10.10.10.165,36.223.254.6,80,65453,6,2024-06-01 16:09:44,0.03218650817871094,3541856.711111111,62137.83703703704,31068.91851851852,31068.91851851852,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03218650817871094,0.03218650817871094,0.03218650817871094,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5558_5559
10.10.10.165-99.177.8.166-80-151-4092,10.10.10.165,99.177.8.166,80,151,6,2024-06-01 16:09:44,0.030040740966796875,3794846.476190476,66576.25396825396,33288.12698412698,33288.12698412698,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.030040740966796875,0.030040740966796875,0.030040740966796875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5570_5572
10.10.10.165-81.221.148.181-80-152-4093,10.10.10.165,81.221.148.181,80,152,6,2024-06-01 16:09:44,0.03218650817871094,3541856.711111111,62137.83703703704,31068.91851851852,31068.91851851852,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03218650817871094,0.03218650817871094,0.03218650817871094,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5571_5573
10.10.10.165-140.196.128.69-80-153-4092,10.10.10.165,140.196.128.69,80,153,6,2024-06-01 16:09:44,0.025987625122070312,4386703.266055046,76959.70642201835,38479.85321100918,38479.85321100918,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.025987625122070312,0.025987625122070312,0.025987625122070312,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5574_5576
10.10.10.165-61.140.147.216-80-154-4093,10.10.10.165,61.140.147.216,80,154,6,2024-06-01 16:09:44,0.030994415283203125,3678081.969230769,64527.75384615385,32263.876923076925,32263.876923076925,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.030994415283203125,0.030994415283203125,0.030994415283203125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5575_5577
10.10.10.165-18.154.41.33-38532-443-4099,10.10.10.165,18.154.41.33,38532,443,6,2024-06-01 16:09:44,0.03457069396972656,3297590.731034483,57852.46896551724,28926.23448275862,28926.23448275862,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03457069396972656,0.03457069396972656,0.03457069396972656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,62780,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5585_5587
10.10.10.165-118.7.121.177-80-1340-4186,10.10.10.165,118.7.121.177,80,1340,6,2024-06-01 16:09:44,0.14519691467285156,785140.6502463054,13774.3973727422,6887.1986863711,6887.1986863711,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.14519691467285156,0.14519691467285156,0.14519691467285156,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5676_5678
10.10.10.165-8.6.111.93-80-1471-4259,10.10.10.165,8.6.111.93,80,1471,6,2024-06-01 16:09:45,0.036716461181640625,3104874.3896103897,54471.48051948052,27235.74025974026,27235.74025974026,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.036716461181640625,0.036716461181640625,0.036716461181640625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5756_5757
10.10.10.165-81.212.125.112-80-1472-4259,10.10.10.165,81.212.125.112,80,1472,6,2024-06-01 16:09:45,0.011444091796875,9961472.0,174762.66666666666,87381.33333333333,87381.33333333333,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.011444091796875,0.011444091796875,0.011444091796875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5758_5759
10.10.10.165-16.132.148.180-80-1474-4259,10.10.10.165,16.132.148.180,80,1474,6,2024-06-01 16:09:45,0.011444091796875,9961472.0,174762.66666666666,87381.33333333333,87381.33333333333,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.011444091796875,0.011444091796875,0.011444091796875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5760_5761
